Name,Price,Rating,Review_count,Url
Chris & Kate Spacious 32 Ltrs 46 cm Boys and Girls School college Casual Daypack Laptop Pocket Water Resistance backpack Bag,₹599,,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo4OTM0ODk3NTYzMjc0NTk5OjE2OTI4MDM1NzU6c3BfbXRmOjMwMDAzNTg3MDM0ODUzMjo6MDo6&url=%2FChris-Kate-Spacious-Resistance-backpack%2Fdp%2FB0CFY72T5X%2Fref%3Dsr_1_204_sspa%3Fkeywords%3Dbags%26qid%3D1692803575%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",₹799,4.3 out of 5 stars,122,https:www.amaxon.in/FUR-JADEN-Backpack-Compartment-Organizer/dp/B0BYSZ3TKW/ref=sr_1_205?keywords=bags&qid=1692803575&sr=8-205
"Storite Small Size Army Print Padded Nylon Cross Body Sling bag Office Travel One Side Bag for Men Women (25x19x7cm, GreenGrey)",₹395,4.1 out of 5 stars,489,https:www.amaxon.in/Storite-Army-Print-Sling-GreenGrey/dp/B09KNMWWPH/ref=sr_1_206?keywords=bags&qid=1692803575&sr=8-206
"Genie Heartbeat Backpack for Women 3 compartments, School Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.",₹753,4.4 out of 5 stars,298,https:www.amaxon.in/Genie-Heartbeat-compartments-Lightweight-Travelling/dp/B097JJFF6Z/ref=sr_1_207?keywords=bags&qid=1692803575&sr=8-207
"DAHSHA Nylon Stylish Small 6 Multi-Pocket Zip Closure Sling Cross Body Travel Messenger One Side Shoulder Bag for Men & Women (Grey, 25 x 10 x 20 CM)",₹545,4.0 out of 5 stars,807,https:www.amaxon.in/DAHSHA-Sling-Messenger-Bag-Grey/dp/B09CGDFNBV/ref=sr_1_208?keywords=bags&qid=1692803575&sr=8-208
"AirCase Office Sling Messenger Bag fits Upto 15.6"" Laptop/MacBook, Detachable Shoulder Strap, Waterproof, Shockproof, Spacious Pockets for Office/Travel","₹1,499",3.5 out of 5 stars,750,https:www.amaxon.in/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V47HHRG/ref=sr_1_209?keywords=bags&qid=1692803575&sr=8-209
Gear ECO1 24L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women- Grey-Black-Yellow,₹861,4.2 out of 5 stars,"1,480",https:www.amaxon.in/Gear-Polyester-Laptop-Backpack-LBPECONO10412/dp/B012NW0J30/ref=sr_1_210?keywords=bags&qid=1692803575&sr=8-210
"Golden Wolf Laptop Bag Anti-theft Backpack with Lock College School Laptop Backpack with Rain Cover Water Resistant Business Backpack with USB Port for 15.6-inch Laptop Office Travel Bag for Men and Women Gifts, Dark Grey","₹1,999",4.4 out of 5 stars,"3,503",https:www.amaxon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/ref=sr_1_211?keywords=bags&qid=1692803575&sr=8-211
FUR JADEN Vegan Leather 30L 15.6 Inch Laptop Backpack for Men Women for Office Professionals and College Students,₹839,4.2 out of 5 stars,"2,346",https:www.amaxon.in/Fur-Jaden-resistant-Backpack-BM100_Brown/dp/B07P5X6NSN/ref=sr_1_212?keywords=bags&qid=1692803575&sr=8-212
"Safari Seek 32 Ltrs Large Overnighter Travel Laptop Backpack, Water Resistant Spacious Bag for Travelling and Camping, All-Purpose Bag for Business & Leisure- Black","₹2,089",4.4 out of 5 stars,275,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo4OTM0ODk3NTYzMjc0NTk5OjE2OTI4MDM1NzU6c3BfYnRmOjIwMDYxNjA5MjU0MTk4OjowOjo&url=%2FSafari-Overnighter-Resistant-Travelling-All-Purpose%2Fdp%2FB097JMR4M6%2Fref%3Dsr_1_213_sspa%3Fkeywords%3Dbags%26qid%3D1692803575%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Lunar's Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments","₹1,094",4.0 out of 5 stars,"2,691",https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo4OTM0ODk3NTYzMjc0NTk5OjE2OTI4MDM1NzU6c3BfYnRmOjIwMDQzNjc3NzMyODA4OjowOjo&url=%2FLunars-Travel-Laptop-Bag-compartments%2Fdp%2FB08NHH8Q5X%2Fref%3Dsr_1_214_sspa%3Fkeywords%3Dbags%26qid%3D1692803575%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Forever 35 L Blacken Laptop Backpack (Black),₹999,,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTozNjMwNTY4MjIyNjIxNTk5OjE2OTI4MDM1Nzc6c3BfYXRmX25leHQ6MjAxMDMyNzYzMDMwOTg6OjA6Og&url=%2FForever-Blacken-Laptop-Backpack-Black%2Fdp%2FB0BG2DGTQ9%2Fref%3Dsr_1_209_sspa%3Fkeywords%3Dbags%26qid%3D1692803577%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Hi-Speed® 30L Water Restant Office Laptop Bag/Backpack for Men/Women,"₹1,312",,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTozNjMwNTY4MjIyNjIxNTk5OjE2OTI4MDM1Nzc6c3BfYXRmX25leHQ6MzAwMDA4MTYxODYyMTMyOjowOjo&url=%2FHi-Speed%25C2%25AE-Restant-Office-Laptop-Backpack%2Fdp%2FB0C7C145F2%2Fref%3Dsr_1_210_sspa%3Fkeywords%3Dbags%26qid%3D1692803577%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Golden Wolf Laptop Bag Anti-theft Backpack with Lock College School Laptop Backpack with Rain Cover Water Resistant Business Backpack with USB Port for 15.6-inch Laptop Office Travel Bag for Men and Women Gifts, Dark Grey","₹1,999",4.4 out of 5 stars,"3,503",https:www.amaxon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/ref=sr_1_211?keywords=bags&qid=1692803577&sr=8-211
FUR JADEN Vegan Leather 30L 15.6 Inch Laptop Backpack for Men Women for Office Professionals and College Students,₹839,4.2 out of 5 stars,"2,346",https:www.amaxon.in/Fur-Jaden-resistant-Backpack-BM100_Brown/dp/B07P5X6NSN/ref=sr_1_212?keywords=bags&qid=1692803577&sr=8-212
Dybbuk Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office (Navy Blue) 40L,₹647,3.6 out of 5 stars,35,https:www.amaxon.in/Dybbuk-Lightweight-Backpacks-Stylish-College/dp/B0BK4VL6P9/ref=sr_1_213?keywords=bags&qid=1692803577&sr=8-213
"American Tourister Quad+ Polyester Mens Backpack(MULTI, FREE SIZE)","₹1,380",3.9 out of 5 stars,25,https:www.amaxon.in/American-Tourister-Polyester-Backpack-MULTI/dp/B0BL6DVBKS/ref=sr_1_214?keywords=bags&qid=1692803577&sr=8-214
"Zebronics Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",₹499,3.0 out of 5 stars,6,https:www.amaxon.in/Zebronics-Compartment-Backpacks-15-6-inch-Black/dp/B0C6KZS555/ref=sr_1_215?keywords=bags&qid=1692803577&sr=8-215
"AirCase Office Sling Messenger Bag fits Upto 15.6"" Laptop/MacBook, Detachable Shoulder Strap, Waterproof, Shockproof, Spacious Pockets for Office/Travel","₹1,499",3.5 out of 5 stars,750,https:www.amaxon.in/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V47HHRG/ref=sr_1_216?keywords=bags&qid=1692803577&sr=8-216
"Amazon Basics Laptop Messenger Bag with Adjustable Shoulder Strap, Padded Compartment & Storage Pockets, Lightweight, Water-Resistant, Travel-Friendly, Fits Up To 14.1"" Laptops (Unisex, Black & Grey)",₹799,4.5 out of 5 stars,"1,016",https:www.amaxon.in/Adjustable-Compartment-Lightweight-Water-Resistant-Travel-Friendly/dp/B0C3R7SN3Q/ref=sr_1_217?keywords=bags&qid=1692803577&sr=8-217
Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25x16x7.5cm) (Dark Grey),₹395,4.1 out of 5 stars,"8,667",https:www.amaxon.in/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_218?keywords=bags&qid=1692803577&sr=8-218
ZaySoo Stylish Casual Laptop Backpack/Office Bag/College Bag/Business Bag/Travel Backpack - Black,₹499,,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTozNjMwNTY4MjIyNjIxNTk5OjE2OTI4MDM1Nzc6c3BfbXRmOjIwMTUxNzAxMDUyNDk4OjowOjo&url=%2FZaySoo-Stylish-Backpack-College-Business%2Fdp%2FB0BVZLCF4L%2Fref%3Dsr_1_219_sspa%3Fkeywords%3Dbags%26qid%3D1692803577%26sr%3D8-219-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DALWNEERJHI2FR
Laptop Backpack Multiple Compartments Padded Shoulder Straps Or Durable Fabric,₹699,,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTozNjMwNTY4MjIyNjIxNTk5OjE2OTI4MDM1Nzc6c3BfbXRmOjIwMTUxNzAxMDUxNjk4OjowOjo&url=%2FBackpack-Multiple-Compartments-Shoulder-Durable%2Fdp%2FB0C1JW1YN5%2Fref%3Dsr_1_220_sspa%3Fkeywords%3Dbags%26qid%3D1692803577%26sr%3D8-220-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
AirCase C40 Laptop Backpack Rucksacks Messenger Ba,₹999,3.2 out of 5 stars,122,https:www.amaxon.in/AirCase-C40-Backpack-Rucksacks-Messenger/dp/B07Y8CH69Y/ref=sr_1_221?keywords=bags&qid=1692803577&sr=8-221
Lavie Women's Odiase Medium Satchel Bag | Ladies Purse Handbag,"₹1,099",4.1 out of 5 stars,"1,517",https:www.amaxon.in/Lavie-Odiase-Womens-Satchel-Handbag/dp/B08SW9RJ75/ref=sr_1_222?keywords=bags&qid=1692803577&sr=8-222
"Stylbase Waterproof Lightweight Laptop Bag with 20L Capacity and 3 Compartments - Ideal for Travel, Office, and School Use - Unisex Design",₹499,4.1 out of 5 stars,13,https:www.amaxon.in/Stylbase-Waterproof-Laptop-business-Backpack/dp/B0BNL4BK3P/ref=sr_1_223?keywords=bags&qid=1692803577&sr=8-223
Gear Superior 16L Water Resistant School Bag//Backpack/College Bag for Men/Women - Orange Black,₹314,3.9 out of 5 stars,"1,799",https:www.amaxon.in/Gear-Superior-Backpack-Orange-Black-BKPSPRIOR0601/dp/B08D76PV8B/ref=sr_1_224?keywords=bags&qid=1692803577&sr=8-224
Posshusa Anti Theft Laptop Bag with USB Cable and Built in Charging Laptop Backpack,₹540,3.2 out of 5 stars,7,https:www.amaxon.in/Posshusa-Theft-Laptop-Charging-Backpack/dp/B08ZHX2GDK/ref=sr_1_225?keywords=bags&qid=1692803577&sr=8-225
Wildcraft 35 Litres Backpack (11908-Pink_ Pink),"₹1,083",4.0 out of 5 stars,205,https:www.amaxon.in/Wildcraft-Litres-Backpack-11908-Pink_-Pink/dp/B083ZS5R1K/ref=sr_1_226_mod_primary_new?keywords=bags&qid=1692803577&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-226
TSPARK Red Lemon bg1905 15.6 inch 35 LTR Capacity Laptop Bag for Men Travelling Hiking Backpack for Men and Women,"₹2,799",4.1 out of 5 stars,97,https:www.amaxon.in/bg1905-Capacity-Laptop-Travelling-Backpack/dp/B082MKHDJ1/ref=sr_1_227?keywords=bags&qid=1692803577&sr=8-227
"ASUS ROG BP4701 43.18 cm Gaming Backpack (Black), with Holographic Cybertext Printing, Roll Up Design, Suitable for up to 43.18 cm Laptop","₹2,199",4.4 out of 5 stars,209,https:www.amaxon.in/ASUS-BP4701-Backpack-Holographic-Cybertext/dp/B093HFM14H/ref=sr_1_228?keywords=bags&qid=1692803577&sr=8-228
"XForce Plaza Bangtan Boys KPOP Casual Backpack,USB and Audio Cable Interface Breakers Suitable for Students Laptop Backpack","₹1,299",3.9 out of 5 stars,22,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTozNjMwNTY4MjIyNjIxNTk5OjE2OTI4MDM1Nzc6c3BfYnRmOjIwMDkwNjY0ODg1OTk4OjowOjo&url=%2FXForce-Plaza-Backpack-Interface-Breakers%2Fdp%2FB0BKWRVQX2%2Fref%3Dsr_1_229_sspa%3Fkeywords%3Dbags%26qid%3D1692803577%26sr%3D8-229-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Arctic Hunter Backpack 15.6 Inch Laptop Bag Water-resistant Slim Business Backpack for Office Travel School Smart Bag with USB Port for Men and Women, Black","₹2,659",4.3 out of 5 stars,145,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTozNjMwNTY4MjIyNjIxNTk5OjE2OTI4MDM1Nzc6c3BfYnRmOjIwMDMwODU5NjEwMTAzOjowOjo&url=%2FBackpack-Business-Computer-Luggage-Resistant%2Fdp%2FB084LBMKMT%2Fref%3Dsr_1_230_sspa%3Fkeywords%3Dbags%26qid%3D1692803577%26sr%3D8-230-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Dolfin WaterProof Unisex Laptop Backpack 32L with USB Charging Port C, 15.6 inch Compartment, Water-Resistant and Scratch Resistant, Premium Material Laptop Office Bag for Men and Women","₹1,699",5.0 out of 5 stars,3,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo5MjE5NzEyMTQyMzc1OTk6MTY5MjgwMzU3OTpzcF9hdGZfbmV4dDozMDAwMDk4NDgwNzE4MzI6OjA6Og&url=%2FDolfin-Backpack-Charging-Resistant-Compartment%2Fdp%2FB0C5RL3F5L%2Fref%3Dsr_1_225_sspa%3Fkeywords%3Dbags%26qid%3D1692803579%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Swiss Military Laptop Soft Roller Case Cum Backpack with Rain Cover, Quick Access Pockets, 23 Ltrs Trolley Bag, LTB5A","₹3,295",3.6 out of 5 stars,14,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo5MjE5NzEyMTQyMzc1OTk6MTY5MjgwMzU3OTpzcF9hdGZfbmV4dDoyMDA4MjY1ODAyMzg5ODo6MDo6&url=%2FSwiss-Military-Backpack-Pockets-LTB5A%2Fdp%2FB0BHJ9WMZK%2Fref%3Dsr_1_226_sspa%3Fkeywords%3Dbags%26qid%3D1692803579%26sr%3D8-226-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA9XP90DC1X0F8
Posshusa Anti Theft Laptop Bag with USB Cable and Built in Charging Laptop Backpack,₹540,3.2 out of 5 stars,7,https:www.amaxon.in/Posshusa-Theft-Laptop-Charging-Backpack/dp/B08ZHX2GDK/ref=sr_1_227?keywords=bags&qid=1692803579&sr=8-227
Gear Superior 16L Water Resistant School Bag//Backpack/College Bag for Men/Women - Orange Black,₹314,3.9 out of 5 stars,"1,799",https:www.amaxon.in/Gear-Superior-Backpack-Orange-Black-BKPSPRIOR0601/dp/B08D76PV8B/ref=sr_1_228?keywords=bags&qid=1692803579&sr=8-228
"ASUS ROG BP4701 43.18 cm Gaming Backpack (Black), with Holographic Cybertext Printing, Roll Up Design, Suitable for up to 43.18 cm Laptop","₹2,199",4.4 out of 5 stars,209,https:www.amaxon.in/ASUS-BP4701-Backpack-Holographic-Cybertext/dp/B093HFM14H/ref=sr_1_229?keywords=bags&qid=1692803579&sr=8-229
Fast Travel School Bag Class 5-10 Large 4 partition 45 L Laptop Collage Office Travel Backpack Unisex,₹620,4.0 out of 5 stars,"1,132",https:www.amaxon.in/Fast-Travel-partition-Collage-Backpack/dp/B09XLK25VC/ref=sr_1_230?keywords=bags&qid=1692803579&sr=8-230
Wildcraft 35 Litres Backpack (11908-Pink_ Pink),"₹1,083",4.0 out of 5 stars,205,https:www.amaxon.in/Wildcraft-Litres-Backpack-11908-Pink_-Pink/dp/B083ZS5R1K/ref=sr_1_231_mod_primary_new?keywords=bags&qid=1692803579&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-231
TSPARK Red Lemon bg1905 15.6 inch 35 LTR Capacity Laptop Bag for Men Travelling Hiking Backpack for Men and Women,"₹2,799",4.1 out of 5 stars,97,https:www.amaxon.in/bg1905-Capacity-Laptop-Travelling-Backpack/dp/B082MKHDJ1/ref=sr_1_232?keywords=bags&qid=1692803579&sr=8-232
Wildcraft 35 Ltrs 18 inch Backpack (11908 Navy_Navy),"₹1,162",4.1 out of 5 stars,610,https:www.amaxon.in/Wildcraft-Solid-Backpack-Navy-11908/dp/B07N1D9LX8/ref=sr_1_233_mod_primary_new?keywords=bags&qid=1692803579&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-233
American Tourister X-Bag Nylon 65 Cms Travel Duffle Bag (Black),"₹2,099",4.3 out of 5 stars,409,https:www.amaxon.in/American-Tourister-40X-09-009/dp/B00FRCNTUO/ref=sr_1_234?keywords=bags&qid=1692803579&sr=8-234
"WALKENT Stylish & Durable 15.6"" Laptop Bag | Anti-Theft Pocket | Waterproof Fabric & Zipper | Side Bottle Pocket | 2 Compartment | For Men & Women","₹2,790",,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo5MjE5NzEyMTQyMzc1OTk6MTY5MjgwMzU3OTpzcF9tdGY6MzAwMDM5MzA3ODQ5OTMyOjowOjo&url=%2FWALKENT-Stylish-Anti-Theft-Waterproof-Compartment%2Fdp%2FB0CFJSK6C7%2Fref%3Dsr_1_235_sspa%3Fkeywords%3Dbags%26qid%3D1692803579%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Forever Manifest Large 35 L Laptop Backpack Spacy unisex Backpack with rain cover and reflective strip (Black),₹799,3.0 out of 5 stars,1,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo5MjE5NzEyMTQyMzc1OTk6MTY5MjgwMzU3OTpzcF9tdGY6MjAxMDMyNzYzMDMyOTg6OjA6Og&url=%2FForever-Manifest-Laptop-Backpack-reflective%2Fdp%2FB0B9S1454V%2Fref%3Dsr_1_236_sspa%3Fkeywords%3Dbags%26qid%3D1692803579%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Skybags New Neon Free Size 30 Ltrs Backpack,Pink","₹1,458",4.1 out of 5 stars,602,https:www.amaxon.in/Skybags-New-Neon-Backpack-Pink/dp/B07SVLDYTY/ref=sr_1_237?keywords=bags&qid=1692803579&sr=8-237
JAISOM Printed School/Collage/Picknic Bag-Backpack For Girls & Women | Casual Bagpack with Front Pocket | Office Laptop Bag | College Student Travel Bag (Printed),₹398,3.4 out of 5 stars,14,https:www.amaxon.in/JAISOM-Printed-Collage-Picknic-Bag-Backpack/dp/B0BNXK6WY6/ref=sr_1_238?keywords=bags&qid=1692803579&sr=8-238
Gear Superior 16L Water Resistant School Bag//Backpack/College Bag for Men/Women-Black Grey,₹314,3.9 out of 5 stars,541,https:www.amaxon.in/Gear-Superior-Casual-Backpack-BKPSPRIOR0004/dp/B08GY328RG/ref=sr_1_239?keywords=bags&qid=1692803579&sr=8-239
DIVULGE Spark Polyester Daypack Drawstring Rucksack Backpack With Zip Pocket (Black Drawstring 2.0),₹189,4.1 out of 5 stars,110,https:www.amaxon.in/DIVULGE-Sparkk-Drawstring-Daypack-Backpack/dp/B091TRRXWZ/ref=sr_1_240?keywords=bags&qid=1692803579&sr=8-240
TRUE HUMAN Anti-Theft and USB charging port backpack with security lock Laptop bag|office bag| for men and women (Grey),₹649,3.8 out of 5 stars,"1,910",https:www.amaxon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_241?keywords=bags&qid=1692803579&sr=8-241
Lenovo 15.6-inch Casual Laptop Briefcase T210,₹799,4.3 out of 5 stars,"4,387",https:www.amaxon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17230/dp/B075Y8294N/ref=sr_1_242?keywords=bags&qid=1692803579&sr=8-242
URBAN CARRIER Large 45 Liters Medium Backpack for school and colleges laptop bag luggage bag travel bag Unisex office bag for men Waterproof School Bag for girls stylish backpack for men,₹579,3.9 out of 5 stars,511,https:www.amaxon.in/Backpack-Colleges-Luggage-Waterproof-Stylish/dp/B09GYGCK54/ref=sr_1_243?keywords=bags&qid=1692803579&sr=8-243
HARISSONS Delta 39L Laptop Backpack (Navy Blue) for Office & Travel Purpose | School Bag for Children with a Multi-Purpose Handy Pouch and Dedicated Laptop Cradle (15.6 inch) | Water-Resistant,"₹2,099",4.2 out of 5 stars,"1,748",https:www.amaxon.in/HARISSONS-Backpack-Multi-Purpose-Dedicated-Water-Resistant/dp/B07P6CNKHV/ref=sr_1_244?keywords=bags&qid=1692803579&sr=8-244
"uppercase 22 Ltrs Large (14.6 inch) Laptop Backpack 2900EBP1 Bucket Outdoor 3x more water repellent sustainable bag with Rainproof zipper & Detachable organizer for Men, Women, Boys and Girls , 750 Days warranty","₹1,600",4.5 out of 5 stars,32,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo5MjE5NzEyMTQyMzc1OTk6MTY5MjgwMzU3OTpzcF9idGY6MjAwOTc2MTIyMzE5OTg6OjA6Og&url=%2Fuppercase-resistant-sustainable-Rainproof-Detachable%2Fdp%2FB0BC4B4VRM%2Fref%3Dsr_1_245_sspa%3Fkeywords%3Dbags%26qid%3D1692803579%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Veneer Synthetic Leather 30 Litre Casual 15.6 Inch Laptop Shoulder Business Travel Backpack for Unisex,"₹1,774",,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo5MjE5NzEyMTQyMzc1OTk6MTY5MjgwMzU3OTpzcF9idGY6MjAxNjY4MDY4MzI5OTg6OjA6Og&url=%2FVeneer-Synthetic-Shoulder-Business-Backpack%2Fdp%2FB0C597WJNX%2Fref%3Dsr_1_246_sspa%3Fkeywords%3Dbags%26qid%3D1692803579%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Swiss Military Multi Utility Backpack with USB Charging Port - LBP90 and Combo Offers,"₹1,845",3.5 out of 5 stars,44,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo1NDk2OTgyNDA0OTg4NTk5OjE2OTI4MDM1ODE6c3BfYXRmX25leHQ6MjAxMTE3NzU3Mjk5OTg6OjA6Og&url=%2FSwiss-Military-Utility-Backpack-Charging%2Fdp%2FB09C8LCV9X%2Fref%3Dsr_1_241_sspa%3Fkeywords%3Dbags%26qid%3D1692803581%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA9XP90DC1X0F8
"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover",₹845,4.0 out of 5 stars,163,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo1NDk2OTgyNDA0OTg4NTk5OjE2OTI4MDM1ODE6c3BfYXRmX25leHQ6MjAxNjE2MTYyNjU2OTg6OjA6Og&url=%2FSPENZ-BAGS-Backpack-Raincover-Dark-Blue%2Fdp%2FB0C3RJP6ZM%2Fref%3Dsr_1_242_sspa%3Fkeywords%3Dbags%26qid%3D1692803581%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Lenovo 15.6-inch Casual Laptop Briefcase T210,₹799,4.3 out of 5 stars,"4,387",https:www.amaxon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17230/dp/B075Y8294N/ref=sr_1_243?keywords=bags&qid=1692803581&sr=8-243
URBAN CARRIER Large 45 Liters Medium Backpack for school and colleges laptop bag luggage bag travel bag Unisex office bag for men Waterproof School Bag for girls stylish backpack for men,₹579,3.9 out of 5 stars,511,https:www.amaxon.in/Backpack-Colleges-Luggage-Waterproof-Stylish/dp/B09GYGCK54/ref=sr_1_244?keywords=bags&qid=1692803581&sr=8-244
"Arctic Hunter Mens Sling Bag, Messenger Bag for Men 5 Pockets Office Travel Crossbody Bag One Side Bag with 11 inch iPad Compartment Shoulder Bag for Men Large Capacity Water Resistant Sling Crossbody Bag for iPad Wallet Water Bottle Notebooks,Black","₹1,994",4.2 out of 5 stars,34,https:www.amaxon.in/Messenger-Crossbody-Compartment-Resistant-Notebooks/dp/B0BXKW255H/ref=sr_1_245?keywords=bags&qid=1692803581&sr=8-245
Gear Superior 16L Water Resistant School Bag//Backpack/College Bag for Men/Women-Black Grey,₹314,3.9 out of 5 stars,541,https:www.amaxon.in/Gear-Superior-Casual-Backpack-BKPSPRIOR0004/dp/B08GY328RG/ref=sr_1_246?keywords=bags&qid=1692803581&sr=8-246
"ZAmaizoom Unisex Casual Waterproof Small Size Single Compartment Outdoor Mini Backpack For Gym, College, Drawing Class, Short Tour, Office Tiffin and So Many Purpose (12-15 L, SEA GREEN, SGP2 Model)",₹249,3.8 out of 5 stars,"1,104",https:www.amaxon.in/ZAmaizoomTM-Waterproof-Backpack-Business-Backpack-Free/dp/B08MDDV2VM/ref=sr_1_247?keywords=bags&qid=1692803581&sr=8-247
"Fast Travel 45 Ltrs, 46 cms School Bag Class 5-12 Large 4 partition Laptop Collage Office Travel Backpack Unisex",₹692,4.1 out of 5 stars,"1,016",https:www.amaxon.in/Fast-Travel-partition-Collage-Backpack/dp/B09VCQWRC4/ref=sr_1_248?keywords=bags&qid=1692803581&sr=8-248
HARISSONS Delta 39L Laptop Backpack (Navy Blue) for Office & Travel Purpose | School Bag for Children with a Multi-Purpose Handy Pouch and Dedicated Laptop Cradle (15.6 inch) | Water-Resistant,"₹2,099",4.2 out of 5 stars,"1,748",https:www.amaxon.in/HARISSONS-Backpack-Multi-Purpose-Dedicated-Water-Resistant/dp/B07P6CNKHV/ref=sr_1_249?keywords=bags&qid=1692803581&sr=8-249
F Gear 22 Ltrs Burner Art Lthr Brown Laptop Backpack (3343),₹870,4.3 out of 5 stars,378,https:www.amaxon.in/F-Gear-Burner-Art-Lthr-Laptop-Backpack/dp/B085QWJVCZ/ref=sr_1_250?keywords=bags&qid=1692803581&sr=8-250
AFN FASHION 45 Ltrs Casual backpack/office/School Bag/Laptop Backpack for (15.6 inch) Blue,₹749,3.9 out of 5 stars,"1,676",https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo1NDk2OTgyNDA0OTg4NTk5OjE2OTI4MDM1ODE6c3BfbXRmOjMwMDAyMDM4MzIxNTQzMjo6MDo6&url=%2FAFN-FASHION-Casual-bagpack-Backpack%2Fdp%2FB081X69ZL7%2Fref%3Dsr_1_251_sspa%3Fkeywords%3Dbags%26qid%3D1692803581%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
